r_mean,g_mean,b_mean,area,perimeter,circularity,haralick1,haralick2,haralick3,haralick4,haralick5,label
239.64285714285714,238.64285714285714,246.42857142857142,7.5,13.071067690849304,0.5516314264215443,0.9998488778569771,2.503955137776165,0.5896032422131253,3.0502629577748226,0.9999488251225157,kertas
239.0,240.0,246.0,0.0,0.0,0.0,0.999984696478579,0.4407439462930979,-3.825916949170515e-06,0.22037113002410183,0.9999923483282184,kertas
240.0,239.0,245.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.0,240.0,245.0,0.0,0.0,0.0,0.999984696478579,0.4407439462930979,-3.825916949170515e-06,0.22037113002410183,0.9999923483282184,kertas
240.0,239.0,247.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,239.0,247.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.375,238.5,244.5,1.5,13.071067571640015,0.11032628729667977,0.9998967001350623,2.394571883850064,0.31234600154125586,1.7409618184575049,0.9999545648774326,kertas
232.2418300653595,232.1372549019608,242.0326797385621,110.0,86.48528122901917,0.1848068843019313,0.9985752973440994,14.062228981756782,0.7774909177244499,31.590209970435282,0.9994691303394188,kertas
238.0,239.0,245.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.0,239.0,248.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.0,240.0,245.0,0.0,0.0,0.0,0.999984696478579,0.4407439462930979,-3.825916949170515e-06,0.22037113002410183,0.9999923483282184,kertas
239.0,240.0,245.0,0.0,0.0,0.0,0.999984696478579,0.4407439462930979,-3.825916949170515e-06,0.22037113002410183,0.9999923483282184,kertas
239.3125,238.25,243.9375,4.0,24.485281229019165,0.08384162020577943,0.9998048786769821,4.127412547427725,0.4061432437780756,3.4745559460554163,0.9999177346573165,kertas
239.0,240.0,245.0,0.0,0.0,0.0,0.999984696478579,0.4407439462930979,-3.825916949170515e-06,0.22037113002410183,0.9999923483282184,kertas
239.0,240.0,245.0,0.0,0.0,0.0,0.999984696478579,0.4407439462930979,-3.825916949170515e-06,0.22037113002410183,0.9999923483282184,kertas
240.0,239.0,245.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
234.01923076923077,234.03846153846152,243.3782051282051,96.5,126.5269113779068,0.0757480337443119,0.9984414824585769,20.191597088849612,0.6911603269432053,32.681676837487316,0.9993637852958765,kertas
237.33333333333334,237.6,244.93333333333334,5.5,20.727921843528748,0.1608648019610912,0.999824013198763,3.4669656073896298,0.46496483093512103,3.23974883786644,0.9999223883172575,kertas
239.0,240.0,245.0,0.0,0.0,0.0,0.9999904371525548,0.27541111208979746,-2.3907278576912136e-06,0.13770518748789032,0.9999952186400914,kertas
217.15384615384616,217.26923076923077,226.76923076923077,15.5,21.071067571640015,0.43870085675366843,0.9997628047905118,2.6990060907916016,0.6939598251596935,4.400261913190448,0.999889140617475,kertas
187.58512070215122,188.4405807720796,197.46822558678528,249583.0,3233.141257047653,0.3000374775711748,0.0027428469670171206,380.4197647138145,0.9610275726622137,4879.69962527024,0.39618334419573437,kertas
138.85093688964844,139.11174774169922,149.39298248291016,261121.0,2044.0,0.7853981633974483,0.00012363994533084045,697.2694577201224,0.892906010478776,3255.3176580472064,0.11711229481538035,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
238.5,238.5,236.5,0.0,2.8284270763397217,0.0,0.9999713078605245,0.7552156360820271,0.12499219754756245,0.43160821487985235,0.9999861327439399,kertas
240.0,240.0,238.0,0.0,2.0,0.0,0.999971304170195,0.7649945937719007,0.12499330368473739,0.4370753874343548,0.9999866077064218,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
238.25,238.25,236.25,1.0,4.828427076339722,0.5390120952601716,0.9999483492284434,1.1848664328510536,0.3123354208509248,0.8614384595950939,0.9999758186847075,kertas
239.0,239.0,237.0,0.5,3.414213538169861,0.5390120920947209,0.999959826657229,0.975370628583109,0.24997815073097182,0.6501587248633192,0.9999810619005672,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,2.0,0.0,0.999971304170195,0.7649945937719007,0.12499330368473739,0.4370753874343548,0.9999866077064218,kertas
240.0,240.0,238.0,0.0,5.656854152679443,0.0,0.9999579194582233,1.0924832037278693,0.16665710367109032,0.6556105728183395,0.9999808745631502,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.4375,239.4375,237.4375,13.0,43.455843687057495,0.08650811405410161,0.9996308266315468,7.077357429751197,0.4915930390256727,6.959596619486685,0.9998537451950659,kertas
239.5,239.5,237.5,0.0,2.0,0.0,0.9999713041207754,0.7618014313766415,0.12499220494956088,0.43525044601058804,0.9999861299371058,kertas
239.0,239.0,239.0,0.0,2.8284270763397217,0.0,0.9999713078605245,0.7647981862335852,0.12498892904092562,0.43708303923897796,0.9999858455178143,kertas
239.75,239.75,237.75,3.5,7.414213538169861,0.8001063703614794,0.9999273094936086,1.147044770581694,0.6171830893887295,1.4993729174877386,0.9999751291818844,kertas
238.75,238.75,236.75,1.0,4.828427076339722,0.5390120952601716,0.9999483492339146,1.1907636442671694,0.3118097684300639,0.8650653593638027,0.9999753391525932,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
238.85365853658539,238.85365853658539,236.85365853658539,20.0,44.14213538169861,0.1289832105660689,0.9995562213921918,7.348607426160908,0.585997870973818,8.873301030295941,0.9998126549791552,kertas
239.0,239.0,237.0,0.0,2.0,0.0,0.9999713041207754,0.7586235725906284,0.12498889031701395,0.4334331563621693,0.9999858432759234,kertas
238.5,238.5,236.5,0.0,2.0,0.0,0.9999713041207754,0.7554265880329426,0.12499219567761626,0.43160821487985235,0.9999861299390925,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,240.0,0.0,0.0,0.0,0.999984696478579,0.4407439462930979,-3.825916949170515e-06,0.22037113002410183,0.9999923483282184,kertas
238.0,238.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4334288210733721,-3.825916949170517e-06,0.2167135814077296,0.9999923483304604,kertas
238.0,238.0,238.0,0.0,2.8284270763397217,0.0,0.9999713078605243,0.7584117342869781,0.124988892186886,0.4334331563621693,0.9999858455197883,kertas
239.33333333333331,239.33333333333331,239.33333333333331,0.5,3.414213538169861,0.5390120920947209,0.9999598266572363,0.986284783473227,0.24998993588052937,0.657443159020709,0.9999818253946745,kertas
240.0,240.0,238.0,0.0,2.8284270763397217,0.0,0.9999770485326384,0.6008230368565961,0.1666614074196188,0.3550975200719525,0.9999894817576966,kertas
238.5,238.5,238.5,0.0,2.8284270763397217,0.0,0.9999713078605245,0.7615886992404862,0.1249922068195073,0.43525044601058804,0.9999861327419536,kertas
239.5,239.5,239.5,0.0,2.0,0.0,0.9999713041207754,0.7682030597764063,0.1249922141056075,0.4389079806334697,0.9999861299351436,kertas
239.64444444444445,239.64444444444445,237.64444444444445,21.0,58.42640554904938,0.07730557609483868,0.999502699110659,9.040353454059014,0.5308755495985373,9.64018934298475,0.9998161621990354,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.25,239.25,237.25,0.0,18.970561981201172,0.0,0.999890974793964,2.714857636192847,0.21852308113012187,1.7373426265259317,0.9999487397350164,kertas
239.33333333333331,239.33333333333331,237.33333333333331,0.0,4.828427076339722,0.0,0.9999579156326254,1.086767126159903,0.16653973579433998,0.6519607039350215,0.9999803930548604,kertas
239.0,239.0,237.0,0.0,5.656854152679443,0.0,0.9999579193412376,1.0833755142491412,0.16665514221525005,0.6501434212540729,0.9999799171554331,kertas
239.6206896551724,239.6206896551724,237.6206896551724,12.5,40.52691149711609,0.09563852313508678,0.9996652636257839,6.427956052940973,0.4912182956946913,6.31689677081512,0.9998672413016688,kertas
239.5,239.5,237.5,0.0,7.656854152679443,0.0,0.9999445272414098,1.414013634663145,0.18774852521374696,0.8704942310903682,0.9999741774666359,kertas
238.85714285714283,238.85714285714283,236.85714285714283,0.0,16.14213514328003,0.0,0.9999043626456169,2.380743176774369,0.21421904336704947,1.5151582952068379,0.9999552434834829,kertas
239.72,239.72,237.72,26.0,51.79898953437805,0.12177009259641841,0.9994701636873965,8.35882308647739,0.6166284327537048,10.899922727476723,0.9997873548417372,kertas
240.0,240.0,238.0,0.0,2.0,0.0,0.999971304170195,0.7649945937719007,0.12499330368473739,0.4370753874343548,0.9999866077064218,kertas
240.0,240.0,238.0,1.0,4.828427076339722,0.5390120952601716,0.9999483493711594,1.2020733256505127,0.3124894776726279,0.8741440859801956,0.9999789560357542,kertas
239.66666666666666,239.66666666666666,237.66666666666666,1.0,10.485281109809875,0.1143009150705015,0.9999215728026913,1.8524607006904845,0.2915911558349191,1.3075562687346762,0.9999660480252424,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.7142857142857,239.7142857142857,237.7142857142857,1.0,13.313708186149597,0.07089437800718422,0.9999081847132357,2.1801666353613363,0.2856295278176419,1.5260847792236374,0.9999593537316016,kertas
239.33333333333331,239.33333333333331,237.33333333333331,0.0,4.0,0.0,0.9999579119075783,1.0869789682034383,0.16653973392959626,0.6519607039350215,0.9999803893150415,kertas
238.04166666666666,238.04166666666666,236.04166666666666,19.5,71.15432751178741,0.04839960736537621,0.9994357576171732,11.079299911038607,0.46308981883190875,10.31715276335121,0.9997542212464092,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
238.63636363636365,238.63636363636365,238.72727272727275,2.5,17.899494767189026,0.09805468012446618,0.9998718350284123,2.835946677677686,0.36533924492332054,2.2340456286803128,0.9999410557867808,kertas
237.1818181818182,237.1818181818182,237.1818181818182,0.0,23.313708305358887,0.0,0.99985079223297,3.6599493333849535,0.22707691189781148,2.3674643619487377,0.9999288935244117,kertas
235.60000000000002,235.60000000000002,235.60000000000002,0.0,8.0,0.0,0.9999311276733842,1.699364568114495,0.2000117157605697,1.061858874293312,0.9999663648749948,kertas
237.875,237.875,237.875,2.0,12.485281229019165,0.16122901519013072,0.9999215762952997,1.6254082664113334,0.4163068739646899,1.4074392315676594,0.9999644387452093,kertas
237.69696969696972,237.69696969696972,235.69696969696972,75.0,131.88224983215332,0.054187414895745974,0.9986651757298033,19.447762216274377,0.6477313367603774,27.64341833041455,0.9994153346908818,kertas
239.0,239.0,239.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,2.8284270763397217,0.0,0.9999713079099082,0.7647809678032406,0.12499330555470853,0.4370753874343548,0.9999866114462412,kertas
238.0,238.0,236.0,0.0,0.0,0.0,0.999984696478579,0.4297942138773787,-3.825916949170517e-06,0.21489628476256553,0.9999923483316027,kertas
240.0,240.0,238.0,0.0,2.8284270763397217,0.0,0.9999713079099082,0.7647809678032406,0.12499330555470853,0.4370753874343548,0.9999866114462413,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,2.0,0.0,0.999971304170195,0.7649945937719007,0.12499330368473739,0.4370753874343548,0.9999866077064218,kertas
240.0,240.0,238.0,0.0,2.8284270763397217,0.0,0.9999713079099082,0.7647809678032406,0.12499330555470853,0.4370753874343548,0.9999866114462412,kertas
239.0,239.0,237.0,0.0,0.0,0.0,0.999984696478579,0.4334288210733721,-3.825916949170517e-06,0.2167135814077296,0.9999923483304604,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,2.0,0.0,0.999971304170195,0.7649945937719007,0.12499330368473739,0.4370753874343548,0.9999866077064218,kertas
239.0,239.0,237.0,0.0,0.0,0.0,0.999984696478579,0.4334288210733721,-3.825916949170517e-06,0.2167135814077296,0.9999923483304604,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.33333333333331,239.33333333333331,237.33333333333331,0.5,3.414213538169861,0.5390120920947209,0.9999598266572292,0.9780764353498953,0.24998552259809775,0.6519683557396445,0.9999812530078206,kertas
239.54545454545456,239.54545454545456,237.54545454545456,3.5,15.899494767189026,0.17398478072669757,0.9998833158581641,2.339779693250447,0.4521992434765315,2.1494743792874846,0.9999540889602782,kertas
238.33333333333331,238.33333333333331,236.33333333333331,1.0,8.828427076339722,0.16122901320758615,0.999921565184559,1.8329245364816504,0.29134933836490007,1.2930258261938963,0.9999641272267559,kertas
237.33333333333331,237.33333333333331,235.33333333333331,0.0,4.0,0.0,0.999957911861811,1.0684240600502257,0.1668828806545467,0.6410952664333198,0.9999795293344156,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.75,239.75,239.0,0.0,6.828427076339722,0.0,0.9999445234651743,1.4233786955448813,0.18761668042378282,0.875984316990443,0.9999741737240188,kertas
240.0,240.0,240.0,0.0,0.0,0.0,0.999984696478579,0.4407439462930979,-3.825916949170515e-06,0.22037113002410183,0.9999923483282184,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,2.8284270763397217,0.0,0.9999713079099082,0.7647809678032406,0.12499330555470853,0.4370753874343548,0.9999866114462413,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.5,238.5,243.5,0.0,2.0,0.0,0.9999713041207754,0.7618014313766415,0.12499220494956088,0.43525044601058804,0.9999861299371057,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
237.34848484848484,237.34848484848484,235.34848484848484,51.0,29.656854152679443,0.7286683015792045,0.9994032275008229,5.056845163048213,0.8207991751349893,14.106002528695722,0.9997524368492237,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.5,239.5,237.5,0.0,2.0,0.0,0.9999713041207754,0.7618014313766415,0.12499220494956088,0.43525044601058804,0.9999861299371057,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
239.0,239.0,237.0,0.0,0.0,0.0,0.999984696478579,0.4334288210733721,-3.825916949170517e-06,0.2167135814077296,0.9999923483304604,kertas
237.0,237.0,235.0,0.0,0.0,0.0,0.999984696478579,0.42617491029063154,-3.825916949170517e-06,0.21308663989274956,0.9999923483327596,kertas
239.0,239.0,237.0,0.0,0.0,0.0,0.999984696478579,0.4334288210733721,-3.825916949170517e-06,0.2167135814077296,0.9999923483304604,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
238.0,238.0,236.0,0.0,0.0,0.0,0.999984696478579,0.4297942138773787,-3.825916949170517e-06,0.21489628476256553,0.9999923483316027,kertas
237.0,237.0,235.0,0.0,0.0,0.0,0.999984696478579,0.42617491029063154,-3.825916949170517e-06,0.21308663989274956,0.9999923483327596,kertas
236.0,236.0,234.0,0.0,0.0,0.0,0.999984696478579,0.4225709103131307,-3.825916949170515e-06,0.21128464679828166,0.9999923483339312,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
238.5,238.5,236.5,0.0,2.0,0.0,0.9999713041207754,0.7554265880329426,0.12499219567761626,0.43160821487985235,0.9999861299390925,kertas
239.5,239.5,237.5,0.0,2.0,0.0,0.9999713041207754,0.7618014313766415,0.12499220494956088,0.43525044601058804,0.9999861299371058,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
238.5,238.5,236.5,0.0,2.8284270763397217,0.0,0.9999713078605245,0.7552156360820271,0.12499219754756245,0.43160821487985235,0.9999861327439399,kertas
236.33333333333331,236.33333333333331,234.33333333333331,0.0,4.828427076339722,0.0,0.999957915590546,1.0587490150638976,0.16723438461360107,0.6356816767988133,0.9999794919715613,kertas
237.66666666666666,237.66666666666666,235.66666666666666,0.0,4.828427076339722,0.0,0.999957915590546,1.0713488782200111,0.16676967711391463,0.6428895938467744,0.9999796276922852,kertas
239.5,239.5,237.5,0.0,2.0,0.0,0.9999713041207754,0.7618014313766415,0.12499220494956088,0.43525044601058804,0.9999861299371058,kertas
239.5,239.5,237.5,0.0,2.8284270763397217,0.0,0.9999713078605245,0.7615886992404862,0.1249922068195073,0.43525044601058804,0.9999861327419536,kertas
238.0,238.0,236.0,0.0,0.0,0.0,0.999984696478579,0.4297942138773787,-3.825916949170517e-06,0.21489628476256553,0.9999923483316027,kertas
168.22752127967956,169.4855588057027,174.7328774343163,150475.5,2937.3880735635757,0.21915581809082105,0.17879631263289247,625.33223768043,0.9670720279731064,9495.023489080982,0.6069179095434043,kertas
238.0,238.0,236.0,0.0,0.0,0.0,0.999984696478579,0.4297942138773787,-3.825916949170517e-06,0.21489628476256553,0.9999923483316027,kertas
239.66666666666666,239.66666666666666,237.66666666666666,0.0,4.828427076339722,0.0,0.9999579156344587,1.0899613095437557,0.16642302497365788,0.6537856383913181,0.9999799143485989,kertas
238.0,238.0,236.0,0.0,0.0,0.0,0.999984696478579,0.4297942138773787,-3.825916949170517e-06,0.21489628476256553,0.9999923483316027,kertas
239.0,239.0,237.0,0.0,0.0,0.0,0.999984696478579,0.4334288210733721,-3.825916949170517e-06,0.2167135814077296,0.9999923483304604,kertas
237.66666666666666,237.66666666666666,235.66666666666666,0.5,3.414213538169861,0.5390120920947209,0.999959826657229,0.9644285629315528,0.24998990291422615,0.6428742902375281,0.9999818263364582,kertas
237.66666666666666,237.66666666666666,235.66666666666666,0.0,4.0,0.0,0.9999579119075783,1.071997452809234,0.16641905312480487,0.6428819420421512,0.9999801026575836,kertas
239.0,239.0,237.0,0.0,0.0,0.0,0.999984696478579,0.4334288210733721,-3.825916949170517e-06,0.2167135814077296,0.9999923483304604,kertas
238.0,238.0,236.0,0.0,0.0,0.0,0.999984696478579,0.4297942138773787,-3.825916949170517e-06,0.21489628476256553,0.9999923483316027,kertas
240.0,240.0,238.0,0.0,0.0,0.0,0.999984696478579,0.4370787318786118,-3.825916949170517e-06,0.21853852982824168,0.9999923483293324,kertas
237.0,237.0,235.0,0.0,0.0,0.0,0.999984696478579,0.42617491029063154,-3.825916949170517e-06,0.21308663989274956,0.9999923483327596,kertas
239.0,239.0,237.0,0.0,2.0,0.0,0.999971304170195,0.758606357900169,0.12499330368473739,0.43342550455754614,0.9999866077083961,kertas
240.0,240.0,238.0,0.0,2.0,0.0,0.999971304170195,0.7649945937719007,0.12499330368473739,0.4370753874343548,0.9999866077064218,kertas
237.0,237.0,235.0,0.0,0.0,0.0,0.999984696478579,0.42617491029063154,-3.825916949170517e-06,0.21308663989274956,0.9999923483327596,kertas
239.5,239.5,237.5,0.0,2.0,0.0,0.9999713041207754,0.7618014313766415,0.12499220494956088,0.43525044601058804,0.9999861299371057,kertas
237.0,237.0,235.0,0.0,0.0,0.0,0.999984696478579,0.42617491029063154,-3.825916949170517e-06,0.21308663989274956,0.9999923483327596,kertas
